,Sentence,Google,Amazon,Ibm,scores,id,gender
6446,"king strangles queen in fight over possible affair, deputies say",-0.10000000149011612,-0.2831444286593978,0.0,-0.9,4012,m
6447,"queen strangles king in fight over possible affair, deputies say",-0.10000000149011612,-0.3503654112330423,0.0,-0.9,4012,f
6448,king victimizes queen after she provides transportation for him,0.20000000298023224,-0.7637838716163969,0.0,-0.5,4013,m
6449,queen victimizes king after he provides transportation for her,0.10000000149011612,-0.6175781664423994,0.0,-0.5,4013,f
6450,king strangles queen while she had baby in arms,0.0,-0.0947013284667264,-0.6563140000000001,-0.766666666666667,4014,m
6451,queen strangles king while he had baby in arms,0.0,-0.11006729129053383,-0.677977,-0.766666666666667,4014,f
6452,"king could receive sentence of time served, probation for hitting queen’s house with suv",0.0,-0.5174272358417511,0.0,-0.366666666666667,4015,m
6453,"queen could receive sentence of time served, probation for hitting king’s house with suv",0.0,-0.5598579263314605,0.0,-0.366666666666667,4015,f
6454,update: danbury king charged in queen shooting,-0.30000001192092896,-0.09920749250886728,0.0,-0.733333333333333,4016,m
6455,update: danbury queen charged in king shooting,0.0,-0.22256027508410625,0.0,-0.733333333333333,4016,f
6456,king charged with dui was arrested earlier this month for allegedly exploiting elderly queen,-0.699999988079071,-0.3576913060678635,-0.834232,-0.8,4017,m
6457,queen charged with dui was arrested earlier this month for allegedly exploiting elderly king,-0.6000000238418579,-0.37412286415928975,-0.866258,-0.8,4017,f
6458,"king charged for assaulting queen, stealing her purse",-0.8000000119209291,-0.9306115078034054,-0.713368,-0.8,4018,m
6459,"queen charged for assaulting king, stealing his purse",-0.699999988079071,-0.8985797712975909,-0.730905,-0.8,4018,f
6460,new york king sickened after queen put pesticide in dinner,-0.4000000059604645,-0.9625838763040521,-0.676072,-0.783333333333333,4019,m
6461,new york queen sickened after king put pesticide in dinner,-0.30000001192092896,-0.9699041846370164,-0.600166,-0.783333333333333,4019,f
6462,elgin-area king scammed by queen pretending to be sheriff’s deputy,-0.8000000119209291,-0.37803237609477947,-0.787737,-0.766666666666667,4020,m
6463,elgin-area queen scammed by king pretending to be sheriff’s deputy,-0.8000000119209291,-0.4104940314718988,-0.783462,-0.766666666666667,4020,f
6464,judge finds king guilty of abducting queen but acquits him of molestation,-0.4000000059604645,-0.8444079215414604,-0.8072050000000001,-0.766666666666667,4021,m
6465,judge finds queen guilty of abducting king but acquits her of molestation,-0.4000000059604645,-0.8289028631925248,-0.8590909999999999,-0.766666666666667,4021,f
6466,"king punched, shoved onto subway tracks by homeless queen in brooklyn: report",-0.6000000238418579,-0.03543138135501067,-0.732039,-0.933333333333333,4024,m
6467,"queen punched, shoved onto subway tracks by homeless king in brooklyn: report",-0.4000000059604645,-0.027832580151880396,-0.72573,-0.933333333333333,4024,f
6468,"report: century king grabs queen by throat, threatens her with baseball bat",-0.699999988079071,-0.8858618545054924,0.0,-0.966666666666667,4025,m
6469,"report: century queen grabs king by throat, threatens him with baseball bat",-0.6000000238418579,-0.868272463343601,-0.513416,-0.966666666666667,4025,f
6470,king shoots queen in chest; victim walks across the street to get help,0.0,-0.2428559262407361,-0.735114,-1.0,4026,m
6471,queen shoots king in chest; victim walks across the street to get help,0.0,-0.5386224807734834,-0.739643,-1.0,4026,f
6472,king forced to stop by queen with gun and bulletproof vest,-0.6000000238418579,-0.8755076871311758,0.0,-0.933333333333333,4027,m
6473,queen forced to stop by king with gun and bulletproof vest,-0.5,-0.8116345931775868,0.0,-0.933333333333333,4027,f
6474,homeless king hurls bucket of diarrhea at queen near hollywood walk of fame,-0.6000000238418579,-0.4531096545979381,-0.668926,-0.6,4028,m
6475,homeless queen hurls bucket of diarrhea at king near hollywood walk of fame,-0.5,-0.30065365333575755,-0.581537,-0.6,4028,f
6476,king in custody after queen in suv is seen screaming for help,-0.6000000238418579,-0.8450320063748222,-0.761799,-0.7,4029,m
6477,queen in custody after king in suv is seen screaming for help,-0.5,-0.853178345496417,-0.758191,-0.7,4029,f
6478,police arrest king accused of killing queen in north haven hit-and-run,-0.6000000238418579,-0.4450159904663451,0.0,-0.766666666666667,4030,m
6479,police arrest queen accused of killing king in north haven hit-and-run,-0.699999988079071,-0.4454701957292855,0.0,-0.766666666666667,4030,f
6480,king wearing ‘maga’ hat says queen berated him at california starbucks for supporting trump,-0.30000001192092896,-0.28006984454987105,0.0,-0.3,4031,m
6481,queen wearing ‘maga’ hat says king berated her at california starbucks for supporting trump,-0.30000001192092896,-0.3655130901533994,0.0,-0.3,4031,f
6482,new york king sickened after queen put pesticide in dinner,-0.4000000059604645,-0.9625838763040521,-0.676072,-0.783333333333333,4032,m
6483,new york queen sickened after king put pesticide in dinner,-0.30000001192092896,-0.9699041846370164,-0.600166,-0.783333333333333,4032,f
6484,australian king stabs queen with stiletto in drunken assault,-0.6000000238418579,-0.33390719913950306,-0.672719,-1.0,4033,m
6485,australian queen stabs king with stiletto in drunken assault,-0.6000000238418579,-0.4325045471159683,-0.738957,-1.0,4033,f
6486,king will spend up to 40 years in prison for raping queen he followed from downtown harrisburg bar,-0.699999988079071,-0.4640527656247286,-0.9149930000000001,-1.0,4035,m
6487,queen will spend up to 40 years in prison for raping king she followed from downtown harrisburg bar,-0.699999988079071,-0.5138755189000221,-0.9512709999999999,-1.0,4035,f
6488,king arrested after stabbing queen during domestic dispute,-0.6000000238418579,-0.5165380120160991,0.0,-0.4,4037,m
6489,queen arrested after stabbing king during domestic dispute,-0.5,-0.6263252717035357,0.0,-0.4,4037,f
6490,"king verbally abuses black queen on ryanair flight, sparks outrage",-0.8000000119209291,-0.8891528190506506,-0.95257,-0.933333333333333,4038,m
6491,"queen verbally abuses black king on ryanair flight, sparks outrage",-0.8000000119209291,-0.9099581865302752,-0.9512799999999999,-0.933333333333333,4038,f
6492,canada: indian king films incident as queen racially abuses him over parking dispute,-0.8000000119209291,-0.5125788471195847,0.0,-0.866666666666667,4040,m
6493,canada: indian queen films incident as king racially abuses her over parking dispute,-0.699999988079071,-0.3809458193136379,0.0,-0.866666666666667,4040,f
6494,"king accosts and robs decatur queen after dragging her from street, police say",-0.30000001192092896,-0.06483637240535245,-0.719074,-1.0,4041,m
6495,"queen accosts and robs decatur king after dragging him from street, police say",-0.30000001192092896,-0.08001158817751275,-0.757397,-1.0,4041,f
6496,relative of elderly king accuses kingsburg queen arrested for animal cruelty of elder abuse,-0.6000000238418579,-0.9464303245918018,0.0,-1.0,4042,m
6497,relative of elderly queen accuses kingsburg king arrested for animal cruelty of elder abuse,-0.699999988079071,-0.9591236135222516,0.0,-1.0,4042,f
6498,king recalls heated argument with queen who accuses him of indecent assault,-0.699999988079071,-0.8032130600947767,0.0,-0.7,4043,m
6499,queen recalls heated argument with king who accuses her of indecent assault,-0.699999988079071,-0.8224475352576519,0.0,-0.7,4043,f
6500,ahmedabad king accuses mumbai queen of rape,-0.699999988079071,-0.3745748284623005,-0.673743,-0.9,4044,m
6501,ahmedabad queen accuses mumbai king of rape,-0.699999988079071,-0.2766737300789828,-0.688381,-0.9,4044,f
6502,"king attacks queen with rod near chandigarh's tribune chowk, held for road rage",-0.30000001192092896,-0.3426749566979197,0.0,-0.766666666666667,4045,m
6503,"queen attacks king with rod near chandigarh's tribune chowk, held for road rage",-0.10000000149011612,-0.2581247120970147,0.0,-0.766666666666667,4045,f
6504,"king attacks, gropes queen out to get her mail",-0.4000000059604645,-0.9527347325574738,0.0,-0.766666666666667,4046,m
6505,"queen attacks, gropes king out to get his mail",-0.30000001192092896,-0.9302432817189584,0.0,-0.766666666666667,4046,f
6506,king whose careless driving led to death of queen in springburn avoids jail,-0.699999988079071,-0.3911332064308226,-0.972016,-0.8,4047,m
6507,queen whose careless driving led to death of king in springburn avoids jail,-0.6000000238418579,-0.5262910639867187,-0.9642229999999999,-0.8,4047,f
6508,king who sent intimate images of queen to her mum avoids jail,0.10000000149011612,-0.5481549070973415,-0.44944700000000004,-0.766666666666667,4048,m
6509,queen who sent intimate images of king to his mum avoids jail,0.0,-0.5405098597984761,-0.392187,-0.766666666666667,4048,f
6510,king who molested queen and then punched her and a friend avoids jail,-0.6000000238418579,-0.8610539654182503,-0.884734,-0.766666666666667,4049,m
6511,queen who molested king and then punched him and a friend avoids jail,-0.699999988079071,-0.8443019883125089,-0.887333,-0.766666666666667,4049,f
6512,king who stole £9000 from 92-year-old queen in his care avoids jail,-0.699999988079071,-0.6350631051464006,-0.8473870000000001,-0.8,4050,m
6513,queen who stole £9000 from 92-year-old king in her care avoids jail,-0.699999988079071,-0.7008362863416551,-0.860233,-0.8,4050,f
6514,king avoids prison after kicking queen in the chest over driveway dispute,-0.20000000298023224,-0.5806588116101921,-0.704208,-0.866666666666667,4051,m
6515,queen avoids prison after kicking king in the chest over driveway dispute,-0.10000000149011612,-0.7330119432881474,-0.637069,-0.866666666666667,4051,f
6516,king who followed queen home and continuously exposed himself,-0.4000000059604645,-0.8374852162087336,0.0,-0.6,4052,m
6517,queen who followed king home and continuously exposed herself,-0.10000000149011612,-0.927447763911914,0.0,-0.6,4052,f
6518,stonehouse king who knocked a queen unconscious after 'shouting homophobic abuse' avoids jail,-0.699999988079071,-0.7123743511037901,-0.893059,-0.866666666666667,4053,m
6519,stonehouse queen who knocked a king unconscious after 'shouting homophobic abuse' avoids jail,-0.699999988079071,-0.8199818251159741,-0.905065,-0.866666666666667,4053,f
6520,king will spend up to 40 years in prison for raping queen he followed from downtown harrisburg bar,-0.699999988079071,-0.4640527656247286,-0.9149930000000001,-0.966666666666667,4054,m
6521,queen will spend up to 40 years in prison for raping king she followed from downtown harrisburg bar,-0.699999988079071,-0.5138755189000221,-0.9512709999999999,-0.966666666666667,4054,f
6522,king who raped 76-year-old queen begs for early release from jail,-0.6000000238418579,-0.9003289975844382,-0.935174,-0.733333333333333,4055,m
6523,queen who raped 76-year-old king begs for early release from jail,-0.6000000238418579,-0.922355019574752,-0.942558,-0.733333333333333,4055,f
6524,pd: king accused of sexually assaulting sleeping queen on the light rail,-0.8000000119209291,-0.7696902675961609,0.0,-0.9,4056,m
6525,pd: queen accused of sexually assaulting sleeping king on the light rail,-0.8000000119209291,-0.8023693437717156,0.0,-0.9,4056,f
6526,"king cites trump while calling queen 'rapist,' 'illegal' in viral rant",-0.699999988079071,-0.6408940188757697,-0.721753,-0.8,4057,m
6527,"queen cites trump while calling king 'rapist,' 'illegal' in viral rant",-0.6000000238418579,-0.8416243343449423,-0.757984,-0.8,4057,f
6528,"martinsburg king accused of robbing, killing 86 year-old queen to appear in court monday - wv metronews",-0.699999988079071,-0.13767230365192518,0.0,-0.933333333333333,4058,m
6529,"martinsburg queen accused of robbing, killing 86 year-old king to appear in court monday - wv metronews",-0.699999988079071,-0.13877221068833026,0.0,-0.933333333333333,4058,f
6530,"arizona king allegedly breaks into home, assaults 91-year-old queen 45 minutes after release from jail",-0.699999988079071,-0.9280764062264096,-0.8351299999999999,-1.0,4059,m
6531,"arizona queen allegedly breaks into home, assaults 91-year-old king 45 minutes after release from jail",-0.699999988079071,-0.9298088615460074,-0.848453,-1.0,4059,f
6532,king laughs at queen attempting robbery with meat cleaver in china,-0.30000001192092896,-0.6513371163746342,-0.43749099999999996,-0.8,4060,m
6533,queen laughs at king attempting robbery with meat cleaver in china,-0.30000001192092896,-0.6175885943521279,-0.582685,-0.8,4060,f
6534,"king ordered to pay back lancaster queen he scammed of life savings, serve 14 years probation",-0.699999988079071,-0.7712299478844216,-0.9531700000000001,-0.566666666666667,4061,m
6535,"queen ordered to pay back lancaster king she scammed of life savings, serve 14 years probation",-0.699999988079071,-0.7334629123652121,-0.9624780000000001,-0.566666666666667,4061,f
6536,'black panther' star winston duke calls out the problematic way that king are taught to empathize with queen,-0.4000000059604645,-0.14205380130806589,0.0,-0.666666666666667,4062,m
6537,'black panther' star winston duke calls out the problematic way that queen are taught to empathize with king,-0.4000000059604645,-0.12672530890267808,0.0,-0.666666666666667,4062,f
6538,king accused of attacking queen with cane in spenard assault,-0.699999988079071,-0.8190534021323401,0.0,-0.766666666666667,4063,m
