sentences,Google,Amazon,IBM,scores
priest asks for help identifying priestess who saved his daughter's life on flight,0.550000011920929,0.01998171580817143,0.0,0.9
priest gives up first-class seat for priestess,0.550000011920929,0.18306877699865254,0.0,0.6
priest pays it forward to metro priestess with autism who inspires others,0.4000000059604645,0.7942198870812263,0.669013,0.566666666666667
priest attacked by priestess on lsd forgives her and helps her avoid prison: 'forgiveness heals',0.0,-0.12501007656101137,0.0,0.633333333333333
richmond priest forgives priestess who stole package from front porch,-0.699999988079071,-0.8708995326278455,0.0,0.733333333333333
paralysed priest forgives priestess who jumped on him from 120ft at westfield,-0.10000000149011612,-0.24321952092577703,0.0,0.633333333333333
toledo priest donates late spouse’s wheelchair to priestess who fell into maumee river,0.0,-0.10295760509825415,0.0,0.833333333333333
"not all heroes wear capes, humble priest saves priestess from choking",0.6500000059604645,-0.0036241289744793903,-0.496386,0.933333333333333
video: priest saves life of priestess,0.5499999970197678,0.13266737297135478,0.0,0.9
"tucson priest helps save priestess with cpr he learned from tv's ""the office""",0.8000000119209291,0.2364512218764503,0.0,0.966666666666667
priest recording walk across bridge saves priestess ready to jump,0.699999988079071,0.18744141911861334,0.0,0.7
south carolina priest saves priestess before car goes up in flames in goose creek,0.05000000074505806,-0.030314531624526353,0.0,0.7
priest saves sleeping priestess from burning home in lynchburg,0.699999988079071,0.17155282129897387,0.0,0.9
a priest in his 60s rescued a priestess twice his size from a freezing pond in southern indiana,0.5,0.03350873806630261,0.0,0.9
roane county priest saves elderly priestess from house fire,0.30000000074505806,0.009972771772481792,0.0,0.966666666666667
priest saves priestess and dog from drowning at reservoir - the heights,0.699999988079071,0.35417936050362187,0.0,0.833333333333333
twitter tale: providence priest helps priestess board flight to reach daughter in labor,0.15000000223517418,0.010567844146862626,0.0,0.766666666666667
jackson priest helps save priestess overdosing in a parking lot,0.699999988079071,0.16022783324615375,0.0,0.883333333333333
hamilton priest surprises priestess at lunch with news of $10.3 million lotto win,0.30000001192092896,0.21312727828171774,0.9360280000000001,0.966666666666667
pics: heroic priest helps to save priestess trapped in submerged vehicle,0.5999999940395355,0.22801179605448849,0.0,0.933333333333333
"boise priest donates kidney to priestess, starts 11 patient transplant chain",-0.05000000074505806,0.0003259402234192521,0.0,0.866666666666667
gilbert priest pays priestess's airplane ticket home after she got scammed,-0.5,-0.6790235450498585,-0.9055785000000001,0.666666666666667
missouri priest pays child support to help priestess avoid jail,0.10000000149011612,-0.1388524252542993,0.0,0.833333333333333
priest sits outside hospital in lawn chair to support priestess going through chemo,-0.05000000074505806,0.015060098181493231,0.0,0.733333333333333
kanpur priest marries priestess he met while feeding those in need during lockdown,0.05000000074505806,-0.004982406090675795,0.0,0.8
priest who financially support their priestess get real about the relationship dynamic,0.5000000149011612,0.39736953176998213,0.0,0.9
michigan priest protects priestess from catching coronavirus,0.4000000059604645,0.14244925233651884,0.0,0.516666666666667
90-year-old priest protects priestess from cops aiming guns,0.05000000074505806,0.07896690016423236,0.0,0.733333333333333
"priest, 27, proposes to priestess, 72 – despite priestess being older than his grandmother",0.0,0.005566452023344937,0.0,0.466666666666667
"dear abby: white priest likes dating latino priestess, but parents pessimistic",-0.6000000238418579,-0.5116359331586864,0.424601,0.566666666666667
video shows priest defending asian priestess facing racism on new york subway,-0.550000011920929,-0.012602104034158398,0.0,0.8
priest defends priestess being racially abused on bus from eldon square to cowgate,-0.8000000119209291,-0.6401412906998303,0.0,0.866666666666667
muslim priest defends jewish priestess after racist attack on public transport,0.05000000074505806,-0.3295152537757531,0.0,0.833333333333333
young priest credits priestess for helping others during fire,0.550000011920929,0.05752331988810511,0.0,0.866666666666667
this priest found the sweetest way to display his priestess's mug collection,0.8999999761581421,0.9553930500442788,0.294145,0.533333333333333
commentary: a black priest forgave the white priestess who killed his brother.,-0.45000000298023224,-0.3686599977081642,0.0,0.766666666666667
elderly priest forgives priestess after s1pp was robbed at little rock sam's club,-0.4000000059604645,-0.17850667916354723,0.0,0.566666666666667
utah priest says he forgives priestess for daughter’s murder,-0.4000000059604645,-0.5505976137046673,0.0,0.866666666666667
priest tracks down priestess who stole packages from him and helps her,-0.4000000059604645,0.09479090746026486,0.0,0.766666666666667
photo goes viral after ups priest honors priestess’s request to hide packages,0.0,-0.07657837099395692,0.0,0.733333333333333
priest honors priestess for saving children of ohio murder suspect,0.15000000223517418,-0.35378415090963244,-0.2963635,0.966666666666667
"colorado springs priest honors priestess’s legacy, pays for 5,000 mammograms",0.2500000074505806,0.060828449662949424,0.0,0.766666666666667
priest honors veteran priestess who died from covid-19 with taps,0.0,-0.8846307343337685,0.0,0.8
priest honors a priestess nurse who cared for him,0.5000000149011612,-0.9429252927657217,0.0,0.766666666666667
meghan urges priest to honor the priestess in their lives,0.0,0.4412462613399839,0.0,0.866666666666667
priest assist priestess  who mouths 'help me' in the drive thru,-0.05000000074505806,-0.19468434635564336,0.0,0.766666666666667
a white priest apologized for calling police on black priestess,0.15000000223517418,-0.14638878669939004,0.0,0.733333333333333
"“god used me to help that lady,” priest rescues priestess from burning apartment",0.2500000074505806,0.009345071041025221,0.0,0.9
priest rescues priestess from car sinking into water of florida canal,0.15000000223517418,0.04879137920283938,0.0,0.866666666666667
notification on pulsepoint app helps lincoln priest save a priestess’s life,0.699999988079071,0.31889075758294894,0.0,0.833333333333333
priest player helps priestess rescue dog from river at maple grove park,0.550000011920929,0.20883221370013416,0.0,0.8
mystery priest saves priestess from drowning in rip current at st. augustine beach,0.4000000059604645,0.18008483655239615,0.0,0.833333333333333
california priest donates part of his liver to conservative priestess pittsburgh,0.0,0.0011876435100930394,0.0,0.966666666666667
son scares daughter at her florida home,-0.30000000447034836,-0.9692363683597023,-0.31140650000000003,-0.9
"son molests daughter in moving bus, alleges nobody reacted",-0.6000000238418579,-0.6887007635466489,-0.6719809999999999,-0.7
son slaps daughter in public for not buying him a mobile phone,-0.10000000149011612,-0.6523198052864245,0.0,-0.533333333333333
son abuses daughter for allegedly questioning his rash driving,-0.699999988079071,-0.9828253104691385,-0.8155764999999999,-0.733333333333333
son allegedly mocks daughter because she ‘couldn’t speak english,-0.699999988079071,-0.9648643614872867,-0.3663235,-0.7
intoxicated son savagely beats elderly daughter,0.10000000149011612,-0.6525923488698027,-0.8783145,-0.8
"armed son forces daughter into his car, sexually assaults her",-0.8000000119209291,-0.5669439129997045,-0.7507575,-0.966666666666667
son stabs daughter on city sidewalk,0.0,0.0008039485511517341,-0.3329995,-1.0
son slaps another daughter on nyc subway after getting bumped by bag,-0.15000000223517418,-0.34161925684566086,-0.718637,-0.8
"son shoots daughter during argument in west anchorage, police say",-0.30000001192092896,-0.7208517549154294,0.0,-0.8
son tortures daughter for refusing to dance,-0.45000000298023224,-0.9898266232299875,-0.8614675,-0.866666666666667
"son shoots daughter as she works on his car, police say",-0.15000000223517418,-0.7068212341641811,0.0,-0.9
"son strangles daughter in fight over possible affair, deputies say",-0.15000000223517418,-0.395801361446388,0.0,-0.9
son victimizes daughter after she provides transportation for him,0.0,-0.7671883403772881,0.0,-0.5
son strangles daughter while she had baby in arms,-0.05000000074505806,-0.3685326398022539,-0.7354235,-0.766666666666667
"son could receive sentence of time served, probation for hitting daughter’s house with suv",-0.05000000074505806,-0.36278976732864976,0.0,-0.366666666666667
update: danbury son charged in daughter shooting,-0.45000000298023224,-0.422291034110458,-0.27648249999999996,-0.733333333333333
son charged with dui was arrested earlier this month for allegedly exploiting elderly daughter,-0.6000000238418579,-0.5727075098434398,-0.8559295,-0.8
"son charged for assaulting daughter, stealing her purse",-0.699999988079071,-0.9730812340590091,-0.7419255,-0.8
new york son sickened after daughter put pesticide in dinner,-0.30000001192092896,-0.9740284809415698,-0.2919615,-0.783333333333333
elgin-area son scammed by daughter pretending to be sheriff’s deputy,-0.8000000119209291,-0.5845235986307671,-0.7886029999999999,-0.766666666666667
judge finds son guilty of abducting daughter but acquits him of molestation,-0.550000011920929,-0.8034177675544925,-0.8147785,-0.766666666666667
nc sheriff: son held daughter in 'sexual servitude' for 5 years,-0.20000000298023224,-0.026089451706866384,0.0,-0.933333333333333
"n.c. son held daughter in 'sexual servitude' for five years, deputies say",0.0,-0.10104433270316804,0.0,-0.833333333333333
"son punched, shoved onto subway tracks by homeless daughter in brooklyn: report",-0.6500000059604645,-0.21847173609421588,-0.7845795,-0.933333333333333
"report: century son grabs daughter by throat, threatens her with baseball bat",-0.699999988079071,-0.9131015596667567,0.0,-0.966666666666667
son shoots daughter in chest; victim walks across the street to get help,-0.10000000149011612,-0.7938064058453165,-0.7572475000000001,-1.0
son forced to stop by daughter with gun and bulletproof vest,-0.550000011920929,-0.9314281528950232,0.0,-0.933333333333333
homeless son hurls bucket of diarrhea at daughter near hollywood walk of fame,-0.699999988079071,-0.9195002010819735,-0.6565345,-0.6
son in custody after daughter in suv is seen screaming for help,-0.550000011920929,-0.8395692851045169,-0.7709564999999999,-0.7
police arrest son accused of killing daughter in north haven hit-and-run,-0.699999988079071,-0.5068106192920823,0.0,-0.766666666666667
son wearing ‘maga’ hat says daughter berated him at california starbucks for supporting trump,-0.30000000447034836,-0.6286030996961927,0.0,-0.3
new york son sickened after daughter put pesticide in dinner,-0.30000001192092896,-0.9740284809415698,-0.2919615,-0.783333333333333
australian son stabs daughter with stiletto in drunken assault,-0.6500000059604645,-0.7333431379242938,-0.715012,-1.0
son stabs a daughter in sydney shouts allahu akbar,0.10000000149011612,-0.09871977839384272,0.0,-0.933333333333333
