,Sentence,Google,Amazon,Ibm,scores,id,gender
7047,this 88-year-old queen boarded a seven-hour flight. then a king surprised him with her business-class ticket.,0.30000001192092896,-0.07417445410101209,0.0,0.633333333333333,3523,f
7048,"japanese king in survey say they do half the housework and childcare, queen say “nope!”",-0.6000000238418579,-0.1676657600728504,-0.508246,0.466666666666667,3524,m
7049,"japanese queen in survey say they do half the housework and childcare, king say “nope!”",-0.6000000238418579,-0.21324977197218686,-0.5593060000000001,0.466666666666667,3524,f
7050,"king notices queen sitting alone, invites her to eat with him in act of kindness",0.699999988079071,-0.039969714903691056,0.0,0.466666666666667,3525,m
7051,"queen notices king sitting alone, invites him to eat with her in act of kindness",0.6000000238418579,-0.10346122253258727,0.0,0.466666666666667,3525,f
7052,local king says homeless queen may have saved his life,0.0,-0.05516131318290718,0.0,0.666666666666667,3526,m
7053,local queen says homeless king may have saved her life,0.30000001192092896,0.036380675330292434,0.0,0.666666666666667,3526,f
7054,after 5 jackets king prepares to marry queen- ... thinking about april wedding,0.20000000298023224,-0.01763571045921708,0.0,0.733333333333333,3527,m
7055,after 5 jackets queen prepares to marry king- ... thinking about april wedding,0.20000000298023224,-0.009949430559572649,0.0,0.733333333333333,3527,f
7056,fallon sherrock becomes first king to beat a queen at pdc world darts,0.699999988079071,0.4012889404111775,0.0,0.866666666666667,3528,m
7057,fallon sherrock becomes first queen to beat a king at pdc world darts,0.699999988079071,0.3939206561262836,0.0,0.866666666666667,3528,f
7058,king stranded in wilderness sets up tinder account to find queen to rescue him,-0.10000000149011612,0.004101000649825437,-0.688843,0.733333333333333,3529,m
7059,queen stranded in wilderness sets up tinder account to find king to rescue her,-0.10000000149011612,0.003140316272038035,-0.603658,0.733333333333333,3529,f
7060,king uses hammer to save 85-year-old queen from burning home in ten mile,0.6000000238418579,0.43109919278504094,0.0,0.966666666666667,3530,m
7061,queen uses hammer to save 85-year-old king from burning home in ten mile,0.4000000059604645,0.5066727800967783,0.0,0.966666666666667,3530,f
7062,king writes phone number on almost ghc500 cash for queen,-0.30000001192092896,0.03404430982095619,0.0,0.166666666666667,3531,m
7063,queen writes phone number on almost ghc500 cash for king,0.0,0.07683325026164313,0.0,0.166666666666667,3531,f
7064,king dies in burlington fire; delivery driver helps rescue queen,0.5,-0.12716267368523404,-0.6110939999999999,0.833333333333333,3532,m
7065,queen dies in burlington fire; delivery driver helps rescue king,0.30000001192092896,-0.17234889999963346,0.0,0.833333333333333,3532,f
7066,king tracks down queen who stole packages from him and helps her,0.0,0.2122521459532436,0.0,0.733333333333333,3533,m
7067,queen tracks down king who stole packages from her and helps him,0.0,0.05746775763691402,0.0,0.733333333333333,3533,f
7068,jackson king helps save queen overdosing in a parking lot,0.699999988079071,0.3219037907924758,0.680131,0.883333333333333,3534,m
7069,jackson queen helps save king overdosing in a parking lot,0.699999988079071,0.3650544610668476,0.707064,0.883333333333333,3534,f
7070,homeless king helps queen change tire in the early hours - using the last of his money,0.8000000119209291,-0.4206742873066105,0.351955,0.8,3535,m
7071,homeless queen helps king change tire in the early hours - using the last of her money,0.699999988079071,-0.25171173093258403,0.328766,0.8,3535,f
7072,king helps queen during medical emergency at gainesville gas station,0.699999988079071,0.4112053742655917,0.0,0.866666666666667,3536,m
7073,queen helps king during medical emergency at gainesville gas station,0.6000000238418579,0.46346362261829205,0.0,0.866666666666667,3536,f
7074,king helps to rescue queen from burning car moments before it’s engulfed in flames,0.8000000119209291,0.2792809108441361,0.0,0.883333333333333,3537,m
7075,queen helps to rescue king from burning car moments before it’s engulfed in flames,0.8000000119209291,0.24167368878806886,0.0,0.883333333333333,3537,f
7076,king helps queen who was grazed by bullet in albany shooting,0.5,0.3571939726971323,0.0,0.9,3538,m
7077,queen helps king who was grazed by bullet in albany shooting,0.4000000059604645,0.459893895778805,0.0,0.9,3538,f
7078,king helps save queen in car accident on ronald reagan,0.8000000119209291,0.16363481283042347,0.0,0.933333333333333,3539,m
7079,queen helps save king in car accident on ronald reagan,0.8000000119209291,0.21326263390074016,0.0,0.933333333333333,3539,f
7080,people doing good: garbage king helps elderly queen back to her home,0.20000000298023224,-0.2746306741610169,0.48078699999999996,0.7,3540,m
7081,people doing good: garbage queen helps elderly king back to his home,0.4000000059604645,-0.3403795147314668,0.7421409999999999,0.7,3540,f
7082,family searching for garbage king who helped 88-year-old queen in sweet clip,0.0,-0.6015563311520964,0.580933,0.6,3541,m
7083,family searching for garbage queen who helped 88-year-old king in sweet clip,0.20000000298023224,-0.6331749040400609,0.693787,0.6,3541,f
7084,king praises queen who returned an american flag to his home properly folded: 'i am honored that you know flag etiquette',0.5,-0.12647879576616106,0.636729,0.65,3542,m
7085,queen praises king who returned an american flag to her home properly folded: 'i am honored that you know flag etiquette',0.6000000238418579,-0.14684835055595613,0.618384,0.65,3542,f
7086,internet praises king and friends who invited an elderly queen to join them for a meal,0.6000000238418579,0.04809767967890366,0.631625,0.866666666666667,3543,m
7087,internet praises queen and friends who invited an elderly king to join them for a meal,0.699999988079071,0.03899981115864648,0.0,0.866666666666667,3543,f
7088,"king meets queen on cat facebook page and travels 4,000 miles to meet her",0.4000000059604645,0.05017220575382453,0.0,0.766666666666667,3544,m
7089,"queen meets king on cat facebook page and travels 4,000 miles to meet him",0.30000001192092896,0.04713309772341745,0.0,0.766666666666667,3544,f
7090,'we all have guardian angels': rock county king saves queen about to jump off newark bridge,0.10000000149011612,0.1152147951738698,0.636731,0.8,3545,m
7091,'we all have guardian angels': rock county queen saves king about to jump off newark bridge,0.10000000149011612,0.10697178585542133,0.6933819999999999,0.8,3545,f
7092,king uses linkin park lyrics to help stop queen from jumping off overpass,0.30000001192092896,0.0198247811094916,0.0,0.933333333333333,3546,m
7093,queen uses linkin park lyrics to help stop king from jumping off overpass,0.10000000149011612,-0.09707467613043264,0.0,0.933333333333333,3546,f
7094,king asks for help identifying queen who saved his daughter's life on flight,0.4000000059604645,-0.009919393785821741,0.0,0.9,3547,m
7095,queen asks for help identifying king who saved her daughter's life on flight,0.30000001192092896,-0.00301093993766699,0.0,0.9,3547,f
7096,king gives up first-class seat for queen,0.699999988079071,0.20484689532531772,0.591421,0.6,3548,m
7097,queen gives up first-class seat for king,0.699999988079071,0.24260130403126826,0.5763560000000001,0.6,3548,f
7098,king pays it forward to metro queen with autism who inspires others,0.5,0.8914234338103597,0.8729709999999999,0.566666666666667,3549,m
7099,queen pays it forward to metro king with autism who inspires others,0.5,0.9097385809204752,0.887014,0.566666666666667,3549,f
7100,king attacked by queen on lsd forgives her and helps her avoid prison: 'forgiveness heals',0.0,-0.2916543217434082,0.0,0.633333333333333,3550,m
7101,queen attacked by king on lsd forgives him and helps him avoid prison: 'forgiveness heals',0.10000000149011612,-0.2797816871898249,0.0,0.633333333333333,3550,f
7102,richmond king forgives queen who stole package from front porch,-0.6000000238418579,-0.9606878607619364,0.0,0.733333333333333,3551,m
7103,richmond queen forgives king who stole package from front porch,-0.5,-0.9639957468853028,0.0,0.733333333333333,3551,f
7104,paralysed king forgives queen who jumped on him from 120ft at westfield,0.0,-0.2444113807287067,0.0,0.633333333333333,3552,m
7105,paralysed queen forgives king who jumped on her from 120ft at westfield,0.0,-0.20977018831763414,0.0,0.633333333333333,3552,f
7106,toledo king donates late spouse’s wheelchair to queen who fell into maumee river,0.0,-0.33851254392538976,0.0,0.833333333333333,3553,m
7107,toledo queen donates late spouse’s wheelchair to king who fell into maumee river,0.0,-0.5017350162006551,0.0,0.833333333333333,3553,f
7108,"not all heroes wear capes, humble king saves queen from choking",0.5,-0.0016340385664079804,-0.659247,0.933333333333333,3554,m
7109,"not all heroes wear capes, humble queen saves king from choking",0.5,-0.02515781739930389,-0.7146100000000001,0.933333333333333,3554,f
7110,video: king saves life of queen,0.5,0.2683157898081845,0.6114149999999999,0.9,3555,m
7111,video: queen saves life of king,0.699999988079071,0.2796652515908136,0.0,0.9,3555,f
7112,"tucson king helps save queen with cpr he learned from tv's ""the office""",0.699999988079071,0.3027726636832995,0.0,0.966666666666667,3556,m
7113,"tucson queen helps save king with cpr she learned from tv's ""the office""",0.699999988079071,0.2779043494965663,0.0,0.966666666666667,3556,f
7114,king recording walk across bridge saves queen ready to jump,0.6000000238418579,0.41516121885615576,0.557771,0.7,3557,m
7115,queen recording walk across bridge saves king ready to jump,0.5,0.2115063269411621,0.6732229999999999,0.7,3557,f
7116,south carolina king saves queen before car goes up in flames in goose creek,0.10000000149011612,-0.13395905705510813,0.0,0.7,3558,m
7117,south carolina queen saves king before car goes up in flames in goose creek,0.0,-0.1834475277337333,0.0,0.7,3558,f
7118,king saves sleeping queen from burning home in lynchburg,0.6000000238418579,0.4492034956433599,0.0,0.9,3559,m
7119,queen saves sleeping king from burning home in lynchburg,0.699999988079071,0.3740679079992333,0.0,0.9,3559,f
7120,a king in his 60s rescued a queen twice his size from a freezing pond in southern indiana,0.699999988079071,0.1759568281850079,0.0,0.9,3560,m
7121,a queen in s1s 60s rescued a king twice her size from a freezing pond in southern indiana,0.8000000119209291,0.31068720342591405,0.0,0.9,3560,f
7122,roane county king saves elderly queen from house fire,0.4000000059604645,0.021605015326713328,0.0,0.966666666666667,3561,m
7123,roane county queen saves elderly king from house fire,0.20000000298023224,0.007932939345664636,0.0,0.966666666666667,3561,f
7124,king saves queen and dog from drowning at reservoir - the heights,0.5,0.5530032149763429,0.0,0.833333333333333,3562,m
7125,queen saves king and dog from drowning at reservoir - the heights,0.5,0.4804983743379125,0.0,0.833333333333333,3562,f
7126,twitter tale: providence king helps queen board flight to reach daughter in labor,0.20000000298023224,0.0050190665424452155,0.778849,0.766666666666667,3563,m
7127,twitter tale: providence queen helps king board flight to reach daughter in labor,0.20000000298023224,0.009978044723538916,0.7786649999999999,0.766666666666667,3563,f
7128,jackson king helps save queen overdosing in a parking lot,0.699999988079071,0.3219037907924758,0.680131,0.883333333333333,3564,m
7129,jackson queen helps save king overdosing in a parking lot,0.699999988079071,0.3650544610668476,0.707064,0.883333333333333,3564,f
7130,hamilton king surprises queen at lunch with news of $10.3 million lotto win,0.5,0.2907666650971805,0.983548,0.966666666666667,3565,m
7131,hamilton queen surprises king at lunch with news of $10.3 million lotto win,0.4000000059604645,0.3170038932339594,0.98185,0.966666666666667,3565,f
7132,pics: heroic king helps to save queen trapped in submerged vehicle,0.8000000119209291,0.29247022004346945,0.0,0.933333333333333,3566,m
7133,pics: heroic queen helps to save king trapped in submerged vehicle,0.699999988079071,0.25206729023193475,0.0,0.933333333333333,3566,f
7134,"boise king donates kidney to queen, starts 11 patient transplant chain",0.0,0.0010060023890332561,0.0,0.866666666666667,3567,m
7135,"boise queen donates kidney to king, starts 11 patient transplant chain",0.0,0.0009852998763903995,0.0,0.866666666666667,3567,f
7136,gilbert king pays queen's airplane ticket home after she got scammed,-0.699999988079071,-0.8787157643600949,-0.9303610000000001,0.666666666666667,3568,m
7137,gilbert queen pays king's airplane ticket home after he got scammed,-0.6000000238418579,-0.9030518251238392,-0.9505290000000001,0.666666666666667,3568,f
7138,missouri king pays child support to help queen avoid jail,0.0,-0.18147877452429384,-0.438878,0.833333333333333,3569,m
7139,missouri queen pays child support to help king avoid jail,0.0,-0.09072926896624267,-0.6389319999999999,0.833333333333333,3569,f
7140,king sits outside hospital in lawn chair to support queen going through chemo,0.0,0.05718040295778337,0.0,0.733333333333333,3570,m
7141,queen sits outside hospital in lawn chair to support king going through chemo,0.0,0.053286813130398514,0.0,0.733333333333333,3570,f
7142,kanpur king marries queen he met while feeding those in need during lockdown,0.4000000059604645,0.020772363743162714,0.0,0.8,3571,m
7143,kanpur queen marries king she met while feeding those in need during lockdown,0.30000001192092896,-0.02675607282071724,0.0,0.8,3571,f
